,id_x,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,mentions,tweet_date,tweet_emoticons,tweet_urls,text_hi,hashtags,text_es,sentiment,max_sentiment,min_sentiment,negative,positive,total_replies_per_poi,Unnamed: 21,"('index',)","('Topic0',)","('Topic1',)","('Topic2',)","('Topic3',)","('Topic4',)","('Topic5',)","('Topic6',)","('Topic7',)","('Topic8',)","('Topic9',)","('Topic10',)","('Topic11',)","('Topic12',)","('Topic13',)","('Topic14',)","('dominant_topic',)",dominanttopic,Word 0,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,id_y,words
80,1466136519320690702,CDCgov,146569971.0,1.0,USA,Most people who get #COVID19 are unvaccinated. Vaccinated people who get infected with COVID-19 are much less likely to get severely ill or die compared with unvaccinated people. More: https://t.co/2D9mqWljgK.,en,Most people who get are unvaccinated. Vaccinated people who get infected with COVID-19 are much less likely to get severely ill or die compared with unvaccinated people. More: .,,2021-12-01T20:00:00Z,,['https://t.co/2D9mqWljgK'],,['COVID19'],,-0.698116666666667,0.7257,-0.9998,Bullshit...,it's been almost two years without me getting covid ill be fine,6,,Tweet80,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.92,0.01,0.01,0.01,0.01,0.01,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
81,1466567139767300102,julio_frenk,2281698046.0,1.0,Mexico,Delighted to partner with @CityofMiami @MiamiMayor @MiamiDadeCounty @MayorDaniella @MDCollege @FIU to showcase talent as #tech movement continues in South Florida. Thank you @mdcpresident for hosting us @univmiami @toppel today! https://t.co/6xaPNJRNhG,en,Delighted to partner with to showcase talent as movement continues in South Florida. Thank you for hosting us today!,"['CityofMiami', 'MiamiMayor', 'MiamiDadeCounty', 'MayorDaniella', 'MDCollege', 'FIU', 'mdcpresident', 'univmiami', 'Toppel']",2021-12-03T01:00:00Z,,,,['tech'],,0.9992,0.9992,0.9992,Man get us a AD and a winning head coach and lets go!,Man get us a AD and a winning head coach and lets go!,2,,Tweet81,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.9,0.01,0.01,12,12,https,puedes,farmers,vaccine,000,illness,today,covid19,obtenerlo,sido,12,"https,puedes,farmers,vaccine,000,illness,today,covid19,obtenerlo,sido"
82,1466762492156207109,CDCDirector,426909329.0,1.0,USA,"This morning, I joined @GMA to discuss the latest news on the #Omicron variant. We know that our best protection against #COVID19 continues to be our proven prevention strategies. Watch below as we discuss what you need to know as we continue to fight COVID-19. https://t.co/B9u6uylybu",en,"This morning, I joined to discuss the latest news on the variant. We know that our best protection against continues to be our proven prevention strategies. Watch below as we discuss what you need to know as we continue to fight COVID-19.",['GMA'],2021-12-03T14:00:00Z,,['https://t.co/B9u6uylybu'],,"['Omicron', 'COVID19']",,-0.77675,-0.5552,-0.9983,Please what a joke,Talk about how they lie about numbers to keep the economy open. How many Covid deaths are consistently listed as heart disease or pneumonia on the death certificate but told Covid to the family.,2,,Tweet82,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.13,0.0,5,5,https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states,5,"https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states"
83,1466849247433830403,DrTedros,189868631.0,1.0,USA,"Thanks for a good call @sajidjavid, 🇬🇧 Secretary for Health &amp; Social Care, on Omicron knowns &amp; unknowns &amp; the importance of being driven by science as we work to stop #COVID19 &amp; save lives. We welcome 🇬🇧's investment in research to end the pandemic &amp; also to #StopDrugResistance. https://t.co/pkePnDwyrM",en,"Thanks for a good call , Secretary for Health &amp; Social Care, on Omicron knowns &amp; unknowns &amp; the importance of being driven by science as we work to stop &amp; save lives. We welcome 's investment in research to end the pandemic &amp; also to .",['sajidjavid'],2021-12-03T19:00:00Z,['🇬🇧'],,,"['COVID19', 'StopDrugResistance']",,0.00876470588235296,0.9985,-1.0,"How about lifting the knee jerking travel ban, ban is not based on science!!!!!!!!!!!!!!!!!",You are Covid,17,,Tweet83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,14,14,https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses,14,"https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses"
84,1466890015766683654,CDCgov,146569971.0,1.0,USA,Recent COVID-NET data show that cumulative #COVID19 hospitalization rates are about 12 times higher in unvaccinated adolescents ages 12-17 years compared with fully vaccinated adolescents. Vaccinations are critical to preventing serious illness. More: https://t.co/ikJpMcvyCb https://t.co/6o9p2a71Ql,en,Recent COVID-NET data show that cumulative hospitalization rates are about times higher in unvaccinated adolescents ages -17 years compared with fully vaccinated adolescents. Vaccinations are critical to preventing serious illness. More:,,2021-12-03T22:00:00Z,,['https://t.co/ikJpMcvyCb'],,['COVID19'],,-0.986,-0.8665,-1.0,So misleading. Clearly getting ready to scare and up into getting their boosters! Heres a picture of their graph. The x is still less than per hundred thousand,You don't say...,18,,Tweet84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
85,1467151922679500804,CDCDirector,426909329.0,1.0,USA,"This week, I shared steps CDC is taking to stay ahead of #OmicronVariant, including: - Increased surveillance - Enhanced genomic sequencing - Investigations into transmission, severity &amp; susceptibility to therapeutics and vaccines   More: https://t.co/95lRVk5wH6 @WHCOVIDResponse",en,"This week, I shared steps CDC is taking to stay ahead of , including:- Increased surveillance- Enhanced genomic sequencing- Investigations into transmission, severity &amp; susceptibility to therapeutics and vaccines More:",['WHCOVIDResponse'],2021-12-04T15:00:00Z,,['https://t.co/95lRVk5wH6'],,['OmicronVariant'],,-0.08381875,0.9802,-1.0,In this situation it is extremely irresponsible for some to encourage family gatherings. The CDC should recommend people avoid in person gatherings and use video chat services instead. Dead grandma from COVID is not a good to price to pay for holiday indulgence.,THIS!,16,,Tweet85,0.01,0.01,0.01,0.01,0.01,0.37,0.01,0.01,0.01,0.01,0.01,0.57,0.01,0.01,0.01,11,11,including,steps,taking,increased,week,actions,amp,stay,stressed,global,11,"including,steps,taking,increased,week,actions,amp,stay,stressed,global"
86,1467151924088692736,CDCDirector,426909329.0,1.0,USA,"CDC recommendations to prevent #COVID19 spread remain the same: wear masks, physical distance, and get vaccinated and boosted. We are equipped to fight the #OmicronVariant head on.   Watch here:https://t.co/LVgIe8sc3f",en,"CDC recommendations to prevent spread remain the same: wear masks, physical distance, and get vaccinated and boosted. We are equipped to fight the head on. Watch here:",,2021-12-04T15:00:00Z,,['https://t.co/LVgIe8sc3f'],,"['COVID19', 'OmicronVariant']",,-0.7357625,0.9992,-0.9998,Where are the free self-tests so I can know Im infectiousness? So I can test infectiousness of guests in my home? So I can protect immu-compromised family? So we can stop the spread while the vax fight continues? Why does admin leave this tool unused?,Their actual play...,8,,Tweet86,0.01,0.01,0.01,0.01,0.01,0.55,0.01,0.01,0.01,0.37,0.01,0.01,0.01,0.01,0.01,5,5,https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states,5,"https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states"
87,1467161859170222083,CDCgov,146569971.0,1.0,USA,"People who are pregnant or were recently pregnant are at increased risk for severe outcomes from #COVID19, but vaccination among pregnant people is low. People who are pregnant, breastfeeding, or who might become pregnant should get vaccinated. More: https://t.co/F4bAyObDp1. https://t.co/a7PZV8QcvQ",en,"People who are pregnant or were recently pregnant are at increased risk for severe outcomes from , but vaccination among pregnant people is low. People who are pregnant, breastfeeding, or who might become pregnant should get vaccinated. More: .",,2021-12-04T16:00:00Z,,['https://t.co/F4bAyObDp1'],,['COVID19'],,-0.428526086956522,0.9995,-1.0,"People, do none of these groups actually read the room?, the backlash to this language has been played out time and time again and yet another Gov quango repeats it",My niece is an unvaccinated nurse in Texas. She didn't get the COVID-19 shot and lost her first baby. She second one was born healthy. It amazes me that they work unvaccinated medical staff on the COVID-19 floor.,46,,Tweet87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
88,1467219681098543115,DrTedros,189868631.0,1.0,USA,"“Eritrean forces in northern Ethiopia (#Tigray) have blocked access to humanitarian assistance.  They have also committed serious and widespread human rights abuses, including rape and the killing of children..” #Tigray #Ethiopia https://t.co/BWEpBYIpq0",en,"Eritrean forces in northern Ethiopia () have blocked access to humanitarian assistance. They have also committed serious and widespread human rights abuses, including rape and the killing of children..",,2021-12-04T20:00:00Z,,['https://t.co/BWEpBYIpq0'],,"['Tigray', 'Tigray', 'Ethiopia']",,-0.425413502109705,0.9997,-1.0,Where is impartiality How this man is allowed to support a terrorist junta? Fire him now. He is incapable of leading. He has stepped up with Ethiopian poors budget paid for lobbists.,this is definitely the character of TPLF,474,,Tweet88,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed,0,"ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed"
89,1467219681098543115,DrTedros,189868631.0,1.0,USA,"“Eritrean forces in northern Ethiopia (#Tigray) have blocked access to humanitarian assistance.  They have also committed serious and widespread human rights abuses, including rape and the killing of children..” #Tigray #Ethiopia https://t.co/BWEpBYIpq0",en,"Eritrean forces in northern Ethiopia () have blocked access to humanitarian assistance. They have also committed serious and widespread human rights abuses, including rape and the killing of children..",,2021-12-04T20:00:00Z,,['https://t.co/BWEpBYIpq0'],,"['Tigray', 'Tigray', 'Ethiopia']",,-0.425413502109705,0.9997,-1.0,"You were silent, when TPLF advanced and made all evil of the world and imported from hell, on Amhara and Afar. How do you still live in ethnically biased personality, where you are serving the world in WHO. Ethiopia, Africa or the world does not need such person. Shame on you!!!",this is definitely the character of TPLF,474,,Tweet89,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed,0,"ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed"
