id,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,hashtags,tweet_urls,tweet_date,tweet_emoticons,mentions,text_hi,text_es
1454846690440142849,narendramodi,18839785,True,India,"Chancellor Merkel has made an immense contribution in strengthening Indo-German relations. Delighted to meet her today, after a long time, in Rome for a wide-ranging and fruitful conversation. https://t.co/4v7pJCHe4W",en,"Chancellor Merkel has made an immense contribution in strengthening Indo-German relations. Delighted to meet her today, after a long time, in Rome for a wide-ranging and fruitful conversation.",,,2021-10-31T16:00:00Z,,,,
1454846559623974913,narendramodi,18839785,True,India,"Bundeskanzlerin Merkel hat einen großen Beitrag zur Stärkung der deutsch-indischen Beziehungen geleistet. Ich habe mich sehr gefreut, sie heute nach langer Zeit in Rom zu treffen und ein umfassendes und produktives Gespräch zu führen. https://t.co/P0aVtZoZN6",de,,,,2021-10-31T16:00:00Z,,,,
1454833280168218624,narendramodi,18839785,True,India,बहुत-बहुत धन्यवाद @mangeshkarlata दीदी। आप स्वयं देश के लाखों-करोड़ों लोगों के लिए राष्ट्रप्रेम की मिसाल हैं। आपके उत्साहवर्धन से अधिक से अधिक युवा देशभक्ति के गीतों की रचना के लिए प्रेरित होंगे। https://t.co/5FE9Lj9tEM,hi,,,['https://t.co/5FE9Lj9tEM'],2021-10-31T16:00:00Z,,['mangeshkarlata'],- -,
1454832794916507650,narendramodi,18839785,True,India,"Fully agree! Calling upon, once again, all of you to take part in these innovative competitions. 

https://t.co/AtTOSa8ZaZ https://t.co/q2ZkIMfLX4",en,"Fully agree! Calling upon, once again, all of you to take part in these innovative competitions.",,"['https://t.co/AtTOSa8ZaZ', 'https://t.co/q2ZkIMfLX4']",2021-10-31T15:00:00Z,,,,
1454832350760669187,narendramodi,18839785,True,India,"Encantado de conocerle el PG @sanchezcastejon. Nuestra conversaciones de hoy reforzarán la robusta amistad entre India y España. Hemos mantenido conversaciones fructíferas sobre diversos temas, incluyendo el comercio, la tecnología y el medio ambiente. https://t.co/rDeEkmePnH",es,,,['https://t.co/rDeEkmePnH'],2021-10-31T15:00:00Z,,['sanchezcastejon'],,"Encantado de conocerle el PG . Nuestra conversaciones de hoy reforzarn la robusta amistad entre India y Espaa. Hemos mantenido conversaciones fructferas sobre diversos temas, incluyendo el comercio, la tecnologa y el medio ambiente."
1454832221282570243,narendramodi,18839785,True,India,"Delighted to meet you, Mr. @sanchezcastejon. Today’s talks will add strength to the robust friendship between India and Spain. We had fruitful discussions on diverse subjects including commerce, technology and the environment. https://t.co/rDeEkmePnH",en,"Delighted to meet you, Mr. . Todays talks will add strength to the robust friendship between India and Spain. We had fruitful discussions on diverse subjects including commerce, technology and the environment.",,['https://t.co/rDeEkmePnH'],2021-10-31T15:00:00Z,,['sanchezcastejon'],,
1454831899029999616,narendramodi,18839785,True,India,Joined the @g20org leaders at Rome’s beautiful Trevi Fountain. https://t.co/cKDjrKmbOI,en,Joined the leaders at Romes beautiful Trevi Fountain.,,,2021-10-31T15:00:00Z,,['g20org'],,
1454707861544701954,narendramodi,18839785,True,India,"Birthday wishes to my Ministerial colleague, Shri @sarbanandsonwal Ji. He is spearheading India’s strides in achieving port-led development as well as boosting the shipping sector. He is also making efforts to popularise traditional forms of medicine. Praying for his long life.",en,"Birthday wishes to my Ministerial colleague, Shri Ji. He is spearheading Indias strides in achieving port-led development as well as boosting the shipping sector. He is also making efforts to popularise traditional forms of medicine. Praying for his long life.",,,2021-10-31T07:00:00Z,,['sarbanandsonwal'],,
1454707667419734020,narendramodi,18839785,True,India,"On her death anniversary, paying tributes to India’s former Prime Minister, Smt. Indira Gandhi Ji.",en,"On her death anniversary, paying tributes to Indias former Prime Minister, Smt. Indira Gandhi Ji.",,,2021-10-31T07:00:00Z,,,,
1454707407091867648,narendramodi,18839785,True,India,"Collective efforts have a great impact of national development. 

Whenever we undertake any such effort, let us think about how it can strengthen the efforts for national transformation. https://t.co/WNCXCv519G",en,"Collective efforts have a great impact of national development. Whenever we undertake any such effort, let us think about how it can strengthen the efforts for national transformation.",,,2021-10-31T07:00:00Z,,,,
1454707251973967873,narendramodi,18839785,True,India,"भारत सशक्त हो, समावेशी भी हो, 

संवेदनशील हो और सतर्क भी हो, 

विनम्र हो, विकसित भी हो।

सरदार पटेल ने देशहित को हमेशा सर्वोपरि रखा।

आज उनकी प्रेरणा से भारत हर प्रकार की चुनौतियों से निपटने में पूरी तरह से सक्षम हो रहा है। https://t.co/pqWeKOjsot",hi,,,,2021-10-31T07:00:00Z,,,", , , ,",
1454707134218838018,narendramodi,18839785,True,India,"Today, India pays homage to Sardar Patel, whose life was devoted to furthering national progress, unity and integration. https://t.co/CYOjBisBgN",en,"Today, India pays homage to Sardar Patel, whose life was devoted to furthering national progress, unity and integration.",,,2021-10-31T07:00:00Z,,,,
1454664544903593984,narendramodi,18839785,True,India,A tribute to the great Sardar Patel. https://t.co/P2eUmvo61n,en,A tribute to the great Sardar Patel.,,['https://t.co/P2eUmvo61n'],2021-10-31T04:00:00Z,,,,
1454515452856651787,narendramodi,18839785,True,India,"During my remarks, I highlighted aspects relating to India’s contributions in the global fight against COVID-19, the vision of ‘One Earth, One Health’, furthering innovation in healthcare, need for resilient global supply chains and leveraging technology for human empowerment.",en,"During my remarks, I highlighted aspects relating to Indias contributions in the global fight against COVID-19, the vision of One Earth, One Health, furthering innovation in healthcare, need for resilient global supply chains and leveraging technology for human empowerment.",,,2021-10-30T18:00:00Z,,,,
1454515450327543810,narendramodi,18839785,True,India,"Today’s proceedings at the @g20org were extensive and productive. I took part in the various sessions, participated in bilateral meetings and also met several leaders on the sidelines of the summit deliberations. It is important nations work together to further global good. https://t.co/Ww2bkEjpyR",en,"Todays proceedings at the were extensive and productive. I took part in the various sessions, participated in bilateral meetings and also met several leaders on the sidelines of the summit deliberations. It is important nations work together to further global good.",,,2021-10-30T18:00:00Z,,['g20org'],,
1454466128332349443,narendramodi,18839785,True,India,"Ravi de rencontrer mon ami, le président @EmmanuelMacron, à Rome. Nos discussions ont porté sur le renforcement de la coopération dans divers domaines et sur la stimulation des relations entre les peuples. https://t.co/dLW6kwFBXG",fr,,,,2021-10-30T15:00:00Z,,['EmmanuelMacron'],,
1454465916528472068,narendramodi,18839785,True,India,"Delighted to meet my friend, President @EmmanuelMacron in Rome. Our talks revolved around enhancing cooperation in diverse areas and boosting people-to-people relations. https://t.co/zFGPO4CPKH",en,"Delighted to meet my friend, President in Rome. Our talks revolved around enhancing cooperation in diverse areas and boosting people-to-people relations.",,,2021-10-30T15:00:00Z,,['EmmanuelMacron'],,
1454465351375376385,narendramodi,18839785,True,India,"Had an excellent meeting with PM @leehsienloong on ways to further scale-up the friendship between India and Singapore. Our talks focused on trade, culture and other subjects. https://t.co/9lRue5dBfx",en,"Had an excellent meeting with PM on ways to further scale-up the friendship between India and Singapore. Our talks focused on trade, culture and other subjects.",,,2021-10-30T15:00:00Z,,['leehsienloong'],,
1454403560423186437,narendramodi,18839785,True,India,At the @g20org Summit in Rome with other world leaders. https://t.co/fIYozTMy5f,en,At the Summit in Rome with other world leaders.,,,2021-10-30T11:00:00Z,,['g20org'],,
1454369975171485696,narendramodi,18839785,True,India,Had a very warm meeting with Pope Francis. I had the opportunity to discuss a wide range of issues with him and also invited him to visit India. @Pontifex https://t.co/QP0If1uJAC,en,Had a very warm meeting with Pope Francis. I had the opportunity to discuss a wide range of issues with him and also invited him to visit India.,,,2021-10-30T09:00:00Z,,['Pontifex'],,
1454332498792620033,narendramodi,18839785,True,India,"On the special occasion of Thevar Jayanthi, I recall the rich contributions of the illustrious Pasumpon Muthuramalinga Thevar. Extremely brave and kind hearted, he devoted his life to public welfare and social justice. He made many efforts for the welfare of farmers and workers.",en,"On the special occasion of Thevar Jayanthi, I recall the rich contributions of the illustrious Pasumpon Muthuramalinga Thevar. Extremely brave and kind hearted, he devoted his life to public welfare and social justice. He made many efforts for the welfare of farmers and workers.",,,2021-10-30T06:00:00Z,,,,
